X,Y,OBJECTID,Latitude,Longitude,ID,City,ZIP,L1_evse,L2_evse,DCFC,Charger_Type
275240.785399999,-470959.2058,256,33.737588,-117.030106,53903,Hemet,92545,0,1,0,Level 2 only
200016.672499999,-477155.1415,257,33.700072,-117.842978,53907,Irvine,92606,0,2,0,Level 2 only
278660.208000001,-580930.2247,258,32.744765,-117.030389,53909,Lemon Grove,91945,0,1,0,Level 2 only
201250.440099999,-438126.1247,259,34.051634,-117.820001,53910,Pomona,91768,0,24,0,Level 2 only
260844.969500002,-574932.9496,260,32.80377,-117.218255,53915,San Diego,92109,0,4,0,Level 2 only
-38626.3302000016,-343652.2385,261,34.922993,-120.423064,53921,Santa Maria,93455,0,1,0,Level 2 only
108026.3968,-427420.8207,262,34.1629744,-118.8282546,53923,Thousand Oaks,91362,0,1,0,Level 2 only
256532.491599999,-531575.2244,263,33.196108,-117.250815,53930,Vista,92083,0,2,0,Level 2 only
160526.750999998,-427443.3512,264,34.155502,-118.258897,55814,Glendale,91203,0,2,0,Level 2 only
143538.641399998,-436895.316,265,34.072975,-118.444801,60125,Los Angeles,90077,0,0,1,DCFC only
143524.861299999,-437405.8932,266,34.068375,-118.445041,60128,Los Angeles,90095,0,4,0,Level 2 only
-108900.5449,82166.8632999994,267,38.749055,-121.254379,60179,Roseville,95661,0,6,0,Level 2 only
269001.973700002,-502153.2582,268,33.458106,-117.107647,60194,Temecula,92592,0,10,0,Level 2 only
-166590.490800001,-33487.9055000003,269,37.700176,-121.892147,60677,Pleasanton,94588,0,2,0,Level 2 only
202647.548599999,-432266.0674,270,34.104155,-117.803402,60720,San Dimas,91773,0,3,0,Level 2 only
202647.548599999,-432266.0674,271,34.104155,-117.803402,60721,San Dimas,91773,0,1,0,Level 2 only
-124848.772599999,60612.6230999995,272,38.553131,-121.434296,60857,Sacramento,95817,0,19,0,Level 2 only
-103653.784600001,-266287.7848,273,35.61477,-121.145461,61528,San Simeon,93452,0,1,0,Level 2 only
108961.407000002,-429065.7385,274,34.148044,-118.818336,61532,Westlake Village,91361,0,1,0,Level 2 only
-183739.445499999,-106589.9935,275,37.039479,-122.068751,61767,Felton,95018,0,1,0,Level 2 only
279656.896600001,-597431.0469,276,32.595542,-117.02529,61791,Chula Vista,91911,0,1,0,Level 2 only
23054.7509999983,-133993.047599999,277,36.810694,-119.741239,61815,Fresno,93710,0,4,2,Level 2 and DC Fast Chargers
-199022.328299999,-20485.6568999998,278,37.810716,-122.263905,61854,Oakland,94612,4,2,0,Level 2 only
-152372.8387,75093.6355000008,279,38.679225,-121.753508,62045,Woodland,95776,0,2,0,Level 2 only
-225917.2755,-10594.9981999993,280,37.893488,-122.572748,62071,Mill Valley,94941,0,1,0,Level 2 only
151731.289799999,-458991.4563,281,33.872549,-118.360193,62602,Redondo Beach,90278,0,1,0,Level 2 only
-62159.2294999994,-263752.2253,282,35.641205,-120.687141,62976,Paso Robles,93446,0,1,0,Level 2 only
-245387.032199999,6354.37460000068,283,38.040933,-122.800044,62978,Point Reyes Station,94956,0,6,0,Level 2 only
170183.588399999,-452262.0772,284,33.93015942,-118.1594074,63044,Downey,90242,0,2,0,Level 2 only
171680.069600001,-366112.2037,285,34.706156,-118.1248,63046,Lancaster,93535,0,19,0,Level 2 only
161657.6556,-438517.5866,286,34.055505,-118.248852,63047,Los Angeles,90012,0,40,3,Level 2 and DC Fast Chargers
162080.221000001,-438494.6816,287,34.055641,-118.244271,63050,Los Angeles,90012,0,4,0,Level 2 only
161742.0407,-438277.2668,288,34.057657,-118.24789,63051,Los Angeles,90012,0,40,0,Level 2 only
161473.237,-438005.8583,289,34.060148,-118.250747,63052,Los Angeles,90012,0,40,6,Level 2 and DC Fast Chargers
168492.5715,-438889.1513,290,34.050994,-118.174908,63057,Los Angeles,90063,0,4,0,Level 2 only
164090.458000001,-452615.7078,291,33.928019,-118.225363,63059,Lynwood,90059,0,2,0,Level 2 only
169096.818700001,-437802.2815,292,34.060685,-118.168137,63060,Monterey Park,91754,0,2,0,Level 2 only
178778.357999999,-453787.6821,293,33.914865,-118.066813,63061,Norwalk,90650,0,3,0,Level 2 only
202755.4023,-432161.2578,294,34.105077,-117.802207,63062,San Dimas,91773,0,5,0,Level 2 only
133134.7256,-398967.5271,295,34.416259,-118.551228,63063,Santa Clarita,91355,0,3,0,Level 2 only
177489.501400001,-432929.7988,296,34.103101,-118.07617,63064,Temple City,91780,0,2,0,Level 2 only
200045.243700001,-440702.0909,297,34.028667,-117.833689,63065,Walnut,91789,0,2,0,Level 2 only
149130.925299998,-435496.7039,298,34.084738,-118.383963,63066,West Hollywood,90069,0,2,0,Level 2 only
171673.3794,-428383.4115,299,34.145121,-118.138228,63067,Pasadena,91101,0,2,0,Level 2 only
170869.4956,-428445.5443,300,34.144703,-118.146957,63068,Pasadena,91101,0,5,0,Level 2 only
-154253.982899999,59896.7336999997,301,38.542219,-121.771883,63094,Davis,95616,0,1,0,Level 2 only
176989.510299999,-427886.0607,302,34.14864764,-118.0804813,63168,Pasadena,91107,0,4,0,Level 2 only
163184.933499999,-438425.778,303,34.056077,-118.232293,63169,Los Angeles,90012,0,10,0,Level 2 only
167537.2282,-466085.6338,304,33.80599952,-118.1908744,63170,Long Beach,90806,0,4,0,Level 2 only
151064.977400001,-429345.6834,305,34.13987722,-118.3618573,63171,Studio City,91604,0,4,0,Level 2 only
149278.615400001,-454219.0929,306,33.91595161,-118.3858168,63172,El Segundo,90245,0,4,0,Level 2 only
-361021.137399999,292488.794500001,307,40.575434,-124.264839,63181,Ferndale,95536,0,1,0,Level 2 only
-186765.8233,-63980.3143000007,308,37.422105,-122.113507,63419,Palo Alto,94303,0,1,0,Level 2 only
137309.627999999,-438991.3873,309,34.054983,-118.512636,63471,Los Angeles,90272,0,2,0,Level 2 only
-282709.237299999,60379.1032999996,310,38.51597466,-123.2467089,63477,Jenner,95450,0,2,0,Level 2 only
169477.872699998,-450061.965,311,33.950115,-118.166578,63653,South Gate,90280,0,1,0,Level 2 only
-69139.9976999983,58154.6710000001,312,38.53691,-120.79411,63654,Plymouth,95669,0,1,0,Level 2 only
-203511.6614,-1021.51640000008,313,37.984778,-122.320369,63656,Richmond,94806,0,2,0,Level 2 only
-301015.4232,125751.715500001,314,39.0979,-123.484338,63730,Philo,95466,0,1,1,Level 2 and DC Fast Chargers
143896.833799999,-447371.8674,315,33.978488,-118.442785,63734,Marina Del Rey,90292,0,2,0,Level 2 only
157886.727899998,-463431.8348,316,33.831538,-118.294546,63736,Torrance,90502,0,8,0,Level 2 only
143012.838799998,-408837.7571,317,34.325912,-118.445513,63738,Sylmar,91342,0,14,0,Level 2 only
172618.3792,-453690.3819,318,33.916855,-118.133385,63739,Downey,90242,0,41,0,Level 2 only
-148320.029999999,-143302.0231,319,36.71552,-121.662804,63808,Salinas,93907,0,4,0,Level 2 only
-211525.7567,-23047.2324999999,320,37.784911,-122.405334,63877,San Francisco,94103,0,1,0,Level 2 only
-217906.9889,-29360.1948000006,321,37.726664,-122.47599,63881,San Francisco,94132,0,2,0,Level 2 only
88343.0579999983,-427542.9898,322,34.16386622,-119.0417562,64416,Camarillo,93012,0,2,0,Level 2 only
-154317.2081,190507.1895,323,39.717216,-121.801107,64559,Chico,95928,0,1,0,Level 2 only
-93090.0582999997,98420.4098000005,324,38.89702,-121.074405,64697,Auburn,95603,0,1,0,Level 2 only
-93843.3420000002,99002.7679999992,325,38.902182,-121.083175,64700,Auburn,95603,0,1,0,Level 2 only
-211370.1566,-27037.0084000006,326,37.749068,-122.402416,64775,San Francisco,94124,0,1,0,Level 2 only
154397.532900002,-433168.3406,327,34.1049,-118.326458,64778,Los Angeles,90028,0,1,0,Level 2 only
-17607.8150999993,-385896.6027,328,34.543044,-120.191925,64900,Gaviota,93117,0,1,0,Level 2 only
138881.7729,-443480.0862,329,34.014299,-118.49638,65080,Santa Monica,90403,0,30,0,Level 2 only
196589.651099999,-465664.0724,330,33.80436801,-117.8771492,65519,Anaheim,92806,0,10,0,Level 2 only
170550.4969,-450389.1635,331,33.946978,-118.155046,65657,Downey,90241,0,2,0,Level 2 only
174803.013799999,-452292.2448,332,33.929068,-118.109466,65658,Downey,90241,0,2,0,Level 2 only
171848.402199998,-429676.6585,333,34.133435,-118.136606,65915,Pasadena,91101,0,2,0,Level 2 only
172179.048999999,-428170.517,334,34.14695,-118.1327,65916,Pasadena,91101,0,2,0,Level 2 only
282343.850000001,-449189.9169,335,33.9317483,-116.9459506,66638,Banning,92220,0,2,0,Level 2 only
135183.186299998,-418283.5046,336,34.241917,-118.532194,66721,Northridge,91330,0,2,0,Level 2 only
135116.8345,-418180.3359,337,34.242856,-118.532897,66722,Northridge,91330,0,4,0,Level 2 only
135901.0746,-418748.5084,338,34.237626,-118.524479,66723,Northridge,91330,0,4,0,Level 2 only
135718.803199999,-418768.21,339,34.237474,-118.526461,66724,Northridge,91330,0,3,0,Level 2 only
153817.218499999,-433893.0961,340,34.09846,-118.332885,66933,Hollywood,90028,0,4,0,Level 2 only
163030.580499999,-420132.1722,341,34.220972,-118.230266,67302,La Crescenta,91214,0,2,0,Level 2 only
158228.983600002,-463797.4715,342,33.828186,-118.290921,67305,Torrance,90502,0,24,0,Level 2 only
142853.307,-422021.5961,343,34.207129,-118.44959,67306,Van Nuys,91405,0,7,0,Level 2 only
157996.502500001,-442785.9352,344,34.017635,-118.289337,67309,Los Angeles,90007,0,40,0,Level 2 only
152444.118299998,-462008.0295,345,33.845242,-118.353057,67701,Torrance,90503,0,1,0,Level 2 only
141382.397399999,-428195.6242,346,34.151702,-118.466635,67788,Sherman Oaks,91403,0,3,0,Level 2 only
-213914.106000001,57640.3913000003,347,38.509959,-122.456246,67930,St. Helena,94574,0,2,0,Level 2 only
-129679.638500001,62513.4677000009,348,38.569559,-121.490128,68001,Sacramento,95811,1,5,0,Level 2 only
-78773.0855999999,75807.9825999998,349,38.69494,-120.906682,68151,Placerville,95667,0,10,0,Level 2 only
2463.36290000007,101897.527100001,350,38.933046,-119.971569,68152,South Lake Tahoe,96150,0,4,0,Level 2 only
-71820.8665000014,79373.5488000009,351,38.727588,-120.827025,68153,Placerville,95667,0,10,0,Level 2 only
31308.4279999994,-75583.9306000005,352,37.335923,-119.646151,68388,Oakhurst,93644,0,2,0,Level 2 only
-44425.4290999994,-78949.8715000004,353,37.305111,-120.501925,68390,Merced,95340,0,1,0,Level 2 only
-111493.148899999,949.901200000197,354,38.018189,-121.271691,68393,Stockton,95212,0,0,1,DCFC only
-87532.449000001,-33728.1984000001,355,37.70884,-120.994273,68398,Modesto,95356,0,3,0,Level 2 only
-75940.8418000005,-54560.1919999998,356,37.522473,-120.860467,68402,Turlock,95382,0,2,0,Level 2 only
140227.812199999,-441667.4067,357,34.030445,-118.481495,68899,Santa Monica,90404,0,2,0,Level 2 only
149455.542199999,-463403.66,358,33.833123,-118.385595,69102,Redondo Beach,90277,0,2,0,Level 2 only
151534.670000002,-436764.4796,359,34.072939,-118.358158,69138,Los Angeles,90036,0,6,0,Level 2 only
171826.877700001,-428356.4278,360,34.145337,-118.136558,69872,Pasadena,91101,0,2,0,Level 2 only
-154058.5266,75036.6044999994,361,38.67843,-121.77289,69944,Woodland,95695,0,2,0,Level 2 only
-154203.9099,75117.1473999992,362,38.67913,-121.77458,69945,Woodland,95695,0,1,0,Level 2 only
126986.066,-390667.9307,363,34.491866,-118.616811,69973,Castaic,91384,0,1,0,Level 2 only
269690.725699998,-594527.1437,364,32.62453,-117.1303,69975,Coronado,92118,0,4,0,Level 2 only
-321116.092700001,130117.082599999,365,39.130281,-123.718758,69978,Elk,95432,0,2,0,Level 2 only
-121640.314399999,45559.6401000004,366,38.41816,-121.394898,69980,Elk Grove,95758,0,2,0,Level 2 only
280975.458099999,-469737.6213,367,33.746962,-116.967848,69992,Hemet,92543,0,2,0,Level 2 only
-324760.473300001,146513.930199999,368,39.27641,-123.768462,69996,Little River,95456,0,2,0,Level 2 only
159975.7674,-438568.0204,369,34.055329,-118.267077,70006,Los Angeles,90017,0,11,0,Level 2 only
158228.0911,-428220.8139,370,34.148873,-118.283976,70010,Los Angeles,90027,0,6,0,Level 2 only
160249.476,-438771.1504,371,34.053453,-118.264153,70011,Los Angeles,90017,0,3,0,Level 2 only
-328407.338199999,154914.462400001,372,39.350629,-123.814654,70016,Mendocino,95460,0,3,0,Level 2 only
75642.7820999995,-423682.8795,373,34.199732,-119.179146,70057,Oxnard,93030,0,1,0,Level 2 only
-111799.854499999,64470.6161000002,374,38.589518,-121.285008,70064,Rancho Cordova,95670,0,4,0,Level 2 only
-116966.159499999,71311.5329999998,375,38.65041,-121.345496,70070,Sacramento,95841,0,14,0,Level 2 only
-124084.421399999,61803.1907000002,376,38.563944,-121.425722,70074,Sacramento,95819,0,15,0,Level 2 only
-58816.9532000013,-318787.8505,377,35.1459,-120.64605,70272,Pismo Beach,93449,0,2,0,Level 2 only
167537.603799999,-470352.3881,378,33.767531,-118.191749,70358,Long Beach,90802,0,2,0,Level 2 only
-62818.1788000017,-316641.87,379,35.164971,-120.690169,70401,Pismo Beach,93449,0,1,0,Level 2 only
264953.339699998,-582397.1198,380,32.735306,-117.176837,70565,San Diego,92101,0,1,0,Level 2 only
29238.4199000001,-399139.4818,381,34.423434,-119.68182,70575,Santa Barbara,93103,0,3,0,Level 2 only
-155996.8597,72815.9890000001,382,38.658128,-121.794707,70584,Woodland,95695,0,2,0,Level 2 only
-158442.4178,71095.2697000001,383,38.642231,-121.822455,70585,Woodland,95695,0,2,0,Level 2 only
-155200.045299999,75999.3538000006,384,38.686897,-121.786232,70586,Woodland,95695,0,4,0,Level 2 only
-153489.608899999,74777.6193000004,385,38.676196,-121.766289,70587,Woodland,95695,0,2,0,Level 2 only
-156319.866,75692.1176999994,386,38.683943,-121.79905,70588,Woodland,95695,0,2,0,Level 2 only
-155959.3137,74115.0374999996,387,38.669819,-121.794558,70589,Woodland,95695,0,2,0,Level 2 only
-151198.2432,74165.9198000003,388,38.671075,-121.739798,70590,Woodland,95776,0,2,0,Level 2 only
-213594.8193,-20876.7156000007,389,37.803955,-122.429484,70601,San Francisco,94123,0,4,0,Level 2 only
-231760.524700001,-10098.7113000005,390,37.896506,-122.639414,70603,Stinson Beach,94970,0,4,0,Level 2 only
-12795.5929999985,127870.8937,391,39.166653,-120.14823,70674,Tahoe City,96145,0,1,0,Level 2 only
-220282.4761,7478.24840000086,392,38.057367,-122.514066,70871,Novato,94949,0,2,0,Level 2 only
-220227.507300001,7561.08430000022,393,38.058125,-122.513464,70872,Novato,94949,0,2,0,Level 2 only
-220295.5131,7680.76569999941,394,38.059185,-122.514276,70873,Novato,94949,0,2,0,Level 2 only
258009.666200001,-577367.9854,395,32.78254,-117.249228,70882,San Diego,92109,0,2,0,Level 2 only
260512.581999999,-560811.7068,396,32.931292,-117.217379,70884,San Diego,92130,0,3,0,Level 2 only
157075.1545,-469325.3675,397,33.778534,-118.304449,71444,San Pedro,90710,0,1,0,Level 2 only
275643.914099999,-599624.4423,398,32.57687,-117.06867,71517,San Diego,92154,0,2,0,Level 2 only
262453.629799999,-567854.8311,399,32.86722,-117.19888,71519,San Diego,92122,0,2,0,Level 2 only
273532.629900001,-547550.9546,400,33.0474,-117.074023,71524,San Diego,92127,0,1,0,Level 2 only
174056.756299999,-468366.7758,401,33.78429,-118.12098,72027,Long Beach,90840,0,2,0,Level 2 only
175098.894000001,-468080.7426,402,33.786682,-118.109671,72028,Long Beach,90840,0,1,0,Level 2 only
261289.350000001,-566902.1619,403,32.8761269,-117.211,72802,San Diego,92121,0,2,0,Level 2 only
282370.283500001,-437195.8986,404,34.039816,-116.941481,73467,Oak Glen,92399,0,1,0,Level 2 only
197822.648499999,-458146.807,405,33.871884,-117.862009,73712,Placentia,92870,0,2,0,Level 2 only
-186125.1303,81753.3483000007,406,38.732886,-122.143539,74267,Brooks,95606,0,6,0,Level 2 only
-62218.2991999984,-263776.5694,407,35.640982,-120.687792,74784,Paso Robles,93446,0,1,0,Level 2 only
-228547.566099999,344166.2752,408,41.08459429,-122.7184967,74805,Coffee Creek,96091,0,1,0,Level 2 only
181693.701499999,-428456.1379,409,34.14264029,-118.0296052,75316,Arcadia,91006,0,3,0,Level 2 only
184122.565900002,-429403.3503,410,34.13364603,-118.003489,75317,Monrovia,91016,0,3,0,Level 2 only
187454.531300001,-429314.8211,411,34.1338057,-117.9673494,75318,Duarte,91010,0,3,0,Level 2 only
190536.5955,-429893.7367,412,34.1279881,-117.9340763,75319,Irwindale,91702,0,3,0,Level 2 only
194504.118799999,-428760.2358,413,34.13741561,-117.8907982,75320,Azusa,91702,0,3,0,Level 2 only
-154245.0952,75145.7123000007,414,38.67938,-121.77506,75437,Woodland,95695,0,4,0,Level 2 only
266136.900800001,-587961.5184,415,32.684762,-117.166005,75489,Coronado,92118,0,3,0,Level 2 only
-211198.8191,-36931.6558999997,416,37.660128,-122.397626,75492,South San Francisco,94080,0,4,0,Level 2 only
33092.8213,-160603.013699999,417,36.570975,-119.629736,75497,Selma,93662,0,2,0,Level 2 only
135603.211199999,-418988.716,418,34.235503,-118.527753,75690,Northridge,91330,0,2,0,Level 2 only
246618.282900002,-422419.2885,419,34.1827,-117.323997,75692,San Bernardino,92407,0,3,0,Level 2 only
-75186.6125000007,-54369.6778999995,420,37.524248,-120.851941,75693,Turlock,95382,0,2,0,Level 2 only
-75499.7826000005,-54559.3442000002,421,37.52251653,-120.8554699,75694,Turlock,95382,0,2,0,Level 2 only
-77739.4483999982,-264145.7707,422,35.63651846,-120.8593219,75830,Paso Robles,93446,0,1,0,Level 2 only
-119788.7874,4055.00850000046,423,38.04508,-121.366808,76386,Stockton,95209,0,2,0,Level 2 only
-118416.591600001,4754.10209999979,424,38.051545,-121.351267,76387,Stockton,95209,0,2,0,Level 2 only
143013.754900001,-423927.0828,425,34.18993277,-118.4481874,76673,Los Angeles,91405,0,14,4,Level 2 and DC Fast Chargers
-191288.898600001,-61367.4064000007,426,37.444686,-122.165349,76699,Palo Alto,94301,0,0,1,DCFC only
160698.323100001,-438368.5005,427,34.057008,-118.259212,76705,Los Angeles,90017,0,0,1,DCFC only
162737.414700001,-453154.3273,428,33.923391,-118.240101,76722,Los Angeles,90059,0,2,0,Level 2 only
-236820.198799999,51593.7204999998,429,38.449962,-122.717135,77140,Santa Rosa,95401,0,2,0,Level 2 only
59828.8015000001,-198839.137800001,430,36.225598,-119.333601,77561,Tulare,93274,0,0,1,DCFC only
269614.850900002,-572549.4968,431,32.822918,-117.124015,77858,San Diego,92123,0,3,0,Level 2 only
31097.2159999982,-266588.894,432,35.617189,-119.656363,78370,Lost Hills,93249,0,0,1,DCFC only
50195.9609999992,-319404.2995,433,35.140839,-119.448704,78782,Taft,93268,0,1,0,Level 2 only
153852.600699998,-443459.3704,434,34.01223,-118.334323,78834,Los Angeles,90012,0,16,4,Level 2 and DC Fast Chargers
-323425.6085,237855.657500001,435,40.098333,-123.795397,78859,Garberville,95542,0,1,0,Level 2 only
144288.227400001,-442497.493,436,34.022368,-118.437681,80009,Los Angeles,90066,0,2,0,Level 2 only
162598.002900001,-450680.272,437,33.9457165,-118.241112,81144,Los Angeles,90002,0,1,0,Level 2 only
-153388.8466,-34388.7324000001,438,37.69435,-121.74205,81325,Livermore,94551,0,4,0,Level 2 only
140285.322700001,-431193.8409,439,34.124839,-118.479053,81371,Los Angeles,90049,0,6,0,Level 2 only
267496.582600001,-580698.5199,440,32.74995,-117.14921,81772,San Diego,92103,0,3,0,Level 2 only
269537.534400001,-563244.6998,441,32.906906,-117.121827,81773,San Diego,92126,0,3,0,Level 2 only
-9300.19849999994,-201216.6215,442,36.206049,-120.103577,82229,Huron,93234,0,2,0,Level 2 only
139924.7084,-444703.7646,443,34.003119,-118.485302,82280,Santa Monica,90405,0,2,0,Level 2 only
170183.588399999,-452262.0772,444,33.93015942,-118.1594074,82326,Downey,90242,0,25,0,Level 2 only
-39731.8357999995,-343349.5781,445,34.925674,-120.435187,82352,Santa Maria,93454,0,1,0,Level 2 only
-114077.517200001,92376.2710999995,446,38.840266,-121.315634,82391,Lincoln,95648,0,2,0,Level 2 only
147989.620200001,-451099.9339,447,33.944267,-118.399183,82395,Los Angeles,90045,0,28,0,Level 2 only
279169.212499999,-597640.8618,448,32.593786,-117.030544,82460,Chula Vista,91911,0,4,0,Level 2 only
150659.134300001,-444193.6298,449,34.006112,-118.369027,82468,Los Angeles,90056,0,4,0,Level 2 only
-171970.2689,-70009.8814000003,450,37.370725,-121.944726,82667,Santa Clara,95050,0,2,0,Level 2 only
-173263.0265,-81987.9373000003,451,37.262755,-121.956546,82709,Campbell,95008,0,6,0,Level 2 only
-5501.87370000035,-143251.967599999,452,36.727657,-120.0617,85577,Kerman,93630,0,1,0,Level 2 only
39993.7862999998,-166820.1098,453,36.514767,-119.55285,85578,Kingsburg,93631,0,1,0,Level 2 only
-34099.3143000007,-140264.5265,454,36.753933,-120.382469,85579,Mendota,93640,0,1,0,Level 2 only
